county,state,fips,latitude,longitude
Taylor,Georgia,13269,32.55792548,-84.25077141000001
Tillman,Oklahoma,40141,34.37288446,-98.92426619
Red River,Texas,48387,33.61886692,-95.04841765
Hamlin,South Dakota,46057,44.67385954,-97.18829593
Stephens,Texas,48429,32.73553157,-98.83631615
Dickey,North Dakota,38021,46.11017712,-98.5049008
Anasco,Puerto Rico,72011,18.287985,-67.120611
Colfax,New Mexico,35007,36.60569702,-104.6472674
Hamilton,Texas,48193,31.70470573,-98.11083887
Choctaw,Mississippi,28019,33.34598242,-89.24809382
Sublette,Wyoming,56035,42.76558279,-109.91309220000001
Madison,Montana,30057,45.30080065,-111.9173017
Lanier,Georgia,13173,31.038285700000007,-83.06472457
Lunenburg,Virginia,51111,36.94618528,-78.24133319
Osceola,Iowa,19143,43.37824276,-95.62422844
Dallas,Arkansas,5039,33.97042763,-92.65167437
Merrick,Nebraska,31121,41.16624273,-98.0374887
Essex,Virginia,51057,37.93357639,-76.94230311
Winkler,Texas,48495,31.850086509999997,-103.0485163
Schuyler,Illinois,17169,40.1571798,-90.61114163
Lares,Puerto Rico,72081,18.269035,-66.867236
Greene,Iowa,19073,42.03614551,-94.39658081
Lucas,Iowa,19117,41.02958964,-93.32780803
Sierra,New Mexico,35051,33.13028233,-107.1925893
San Saba,Texas,48411,31.1577796,-98.81758731
Kingman,Kansas,20095,37.55909527,-98.13638678
Blanco,Texas,48031,30.26640707,-98.3999852
Cedar,Nebraska,31027,42.5988851,-97.25311950999999
Pickett,Tennessee,47137,36.55606529,-85.07763299999998
Southeast Fairbanks,Alaska,2240,63.87692095,-143.2127643
Barceloneta,Puerto Rico,72017,18.445533,-66.56053100000001
Walworth,South Dakota,46129,45.43019636,-100.0307514
Newton,Arkansas,5101,35.91947491,-93.21612969
Ciales,Puerto Rico,72039,18.28885,-66.516475
Williamsburg,Virginia,51830,37.28131267999999,-76.70905141
Benewah,Idaho,16009,47.21754179,-116.6586851
Montgomery,Arkansas,5097,34.53704874,-93.65824478
Searcy,Arkansas,5129,35.9109364,-92.69936482
Worth,Iowa,19195,43.37750768,-93.26087602
Ritchie,West Virginia,54085,39.18094587,-81.06356878
Crosby,Texas,48107,33.61431553,-101.3000364
Daviess,Missouri,29061,39.96145298,-93.98519678
Lac qui Parle,Minnesota,27073,44.9973857,-96.17488218999999
Tripp,South Dakota,46123,43.34459388,-99.8854891
Coleman,Texas,48083,31.76736834,-99.45240766
Chariton,Missouri,29041,39.51499357,-92.9629191
Stillwater,Montana,30095,45.67071407,-109.3950061
Luquillo,Puerto Rico,72089,18.342114,-65.72509699999999
Coffey,Kansas,20031,38.236501800000006,-95.73379515
Villalba,Puerto Rico,72149,18.127951,-66.473115
Brown,Illinois,17009,39.96209138,-90.75068024
Gates,North Carolina,37073,36.44667547,-76.69749701
Dawes,Nebraska,31045,42.71985036,-103.1313774
Tyler,West Virginia,54095,39.46811972,-80.88772676
Northumberland,Virginia,51133,37.89202088,-76.41949732
Johnson,Wyoming,56019,44.04057166,-106.5845174
Curry,Oregon,41015,42.45911325,-124.157282
Gallatin,Kentucky,21077,38.753986909999995,-84.8558382
Salinas,Puerto Rico,72123,18.010386999999994,-66.256592
Plumas,California,6063,40.00355989,-120.8395236
Owen,Kentucky,21187,38.51679143,-84.82404619
Alcona,Michigan,26001,44.6846864,-83.59507875
Conejos,Colorado,8021,37.201606,-106.19174879999998
Richardson,Nebraska,31147,40.1247415,-95.71755036
Aleutians West,Alaska,2016,52.335352378092644,-172.24880838228884
Twiggs,Georgia,13289,32.67435595,-83.43078662
Union,Indiana,18161,39.62550777,-84.92497066
Toole,Montana,30101,48.65577551,-111.6942414
Pendleton,West Virginia,54071,38.68314479,-79.35084086
Bottineau,North Dakota,38009,48.79106111,-100.83781659999998
Keith,Nebraska,31101,41.19930341,-101.66201640000001
Lancaster,Virginia,51103,37.71889653,-76.46400482
Brule,South Dakota,46015,43.71756379,-99.08118954
Clark,Missouri,29045,40.41040752,-91.73661677
Mackinac,Michigan,26097,46.07028979,-85.04980537
Caribou,Idaho,16029,42.771491160000004,-111.5597683
Comerio,Puerto Rico,72045,18.224687,-66.221622
Day,South Dakota,46037,45.367281,-97.60737498
Phillips,Kansas,20147,39.78465501,-99.34668865
Jefferson,Oklahoma,40067,34.11130184,-97.83182974
Hickory,Missouri,29085,37.94163617,-93.3203037
Iron,Wisconsin,55051,46.26302338,-90.24295041
Trimble,Kentucky,21223,38.61056487,-85.33775972
Clay,Nebraska,31035,40.52439441,-98.05126296
Coal,Oklahoma,40029,34.58840127,-96.29798746999998
Pulaski,Illinois,17153,37.22631423,-89.13085001
Wilkinson,Mississippi,28157,31.16078225,-91.31018819
Ransom,North Dakota,38073,46.45621782,-97.65742504
Wabaunsee,Kansas,20197,38.95471985,-96.20350509
Cumberland,Kentucky,21057,36.78926125,-85.39050034
Cotton,Oklahoma,40033,34.28845626,-98.37053567
Nemaha,Nebraska,31127,40.38514847,-95.85433992
Camden,North Carolina,37029,36.33804939,-76.15568396
Oscoda,Michigan,26135,44.68192279,-84.12939244
Kearney,Nebraska,31099,40.50663314,-98.94877182
Bland,Virginia,51021,37.13128068,-81.13599391
Refugio,Texas,48391,28.323897599999995,-97.15766311
Crittenden,Kentucky,21055,37.35839237,-88.08826090000002
Shelby,Missouri,29205,39.79742518,-92.07634971
Platte,Wyoming,56031,42.13299116,-104.966331
Ozark,Missouri,29153,36.64916339,-92.44459066
Pocahontas,West Virginia,54075,38.32758728,-80.00993811
Emporia,Virginia,51595,36.69455571,-77.53406129
Tillamook,Oregon,41057,45.46248721,-123.712066
Lincoln,Washington,53043,47.57705241,-118.4194388
Sanders,Montana,30089,47.67657534,-115.13299159999998
Aibonito,Puerto Rico,72009,18.131361,-66.264131
Ketchikan Gateway,Alaska,2130,55.57445008,-130.975561
Bracken,Kentucky,21023,38.69158994,-84.08532444
Republic,Kansas,20157,39.82799631999999,-97.65036709
Hyde,North Carolina,37095,35.42017674,-76.15180542
Burt,Nebraska,31021,41.85056773,-96.32605633
Crawford,Georgia,13079,32.71391813,-83.98061238
Jefferson,Nebraska,31095,40.17584531,-97.142601
Taylor,Iowa,19173,40.73710579,-94.69778563
Moody,South Dakota,46101,44.02266214000001,-96.67081159
Graham,North Carolina,37075,35.3506925,-83.83369267
Roane,West Virginia,54087,38.71622686,-81.35243568
Sioux,North Dakota,38085,46.11323337,-101.0440149
Jefferson,Mississippi,28063,31.73397872,-91.03764977
Sherman,Kansas,20181,39.35147699,-101.7197624
Hartley,Texas,48205,35.84008013,-102.6029022
Rooks,Kansas,20163,39.35022773,-99.32484567
Power,Idaho,16077,42.69254894,-112.83957420000002
Lyman,South Dakota,46085,43.89522709,-99.85201878
Mills,Texas,48333,31.49557106,-98.59272068
Weston,Wyoming,56045,43.83961191,-104.5674881
McHenry,North Dakota,38049,48.23104458,-100.6324822
Maries,Missouri,29125,38.16193985,-91.92249662
Woodruff,Arkansas,5147,35.18902527,-91.2439489
Martin,Texas,48317,32.30600051,-101.9513518
Stark,Illinois,17175,41.09309773,-89.79745865999999
Randolph,Georgia,13243,31.76622818,-84.75732369
Kit Carson,Colorado,8063,39.30497777,-102.60221989999998
Doddridge,West Virginia,54017,39.27057157,-80.70671527
Pierce,Nebraska,31139,42.26434853,-97.60122773
Johnson,Nebraska,31097,40.39257596,-96.26522753
Newton,Texas,48351,30.785489819999995,-93.74408813
Lake,Michigan,26085,43.99050893,-85.802173
White Pine,Nevada,32033,39.44157041,-114.899966
Cameron,Louisiana,22023,29.875922379999995,-93.19310676
Dade,Missouri,29057,37.431814,-93.8503345
Wheeler,Georgia,13309,32.12009104,-82.72574721
Lynn,Texas,48305,33.17657705,-101.8162849
San German,Puerto Rico,72125,18.111484,-67.03858100000001
Fremont,Iowa,19071,40.74542720000001,-95.60129045
Northwest Arctic,Alaska,2188,67.04919196,-159.7503946
Harper,Kansas,20077,37.19175361,-98.07578384
Choctaw,Alabama,1023,32.02227341,-88.26564429999998
Rio Blanco,Colorado,8103,39.97913541,-108.2179009
Jim Hogg,Texas,48247,27.04453923,-98.6968187
Hancock,Tennessee,47067,36.52692871,-83.22375847
Decatur,Iowa,19053,40.73742757,-93.78645949
Montmorency,Michigan,26119,45.0275929,-84.12696227
Marion,Texas,48315,32.79868409,-94.3566123
Shannon,Missouri,29203,37.15772072,-91.40190382
Madison,Virginia,51113,38.41531222,-78.28220331
Covington,Virginia,51580,37.7824656,-79.98631446
Dixon,Nebraska,31051,42.491883630000004,-96.86782408
Mitchell,Texas,48335,32.30623474,-100.9212058
Fall River,South Dakota,46047,43.23929297,-103.5275691
Big Stone,Minnesota,27011,45.42712824,-96.41403739
Mathews,Virginia,51115,37.44164146,-76.34098896
Scott,Kansas,20171,38.48222076,-100.9066539
Carson,Texas,48065,35.40365929,-101.3542669
Foster,North Dakota,38031,47.4571084,-98.88279923
Nicholas,Kentucky,21181,38.33342292,-84.01889176999998
Crockett,Texas,48105,30.72367027,-101.4134238
Grant,Minnesota,27051,45.93424769,-96.01139609
McCulloch,Texas,48307,31.1925468,-99.34682807
Morris,Kansas,20127,38.68827511,-96.65128437
Piscataquis,Maine,23021,45.83839062,-69.2860223
Gregory,South Dakota,46053,43.19419064,-99.18883902
Jack,Texas,48237,33.23377248,-98.17283469
San Augustine,Texas,48405,31.39457611,-94.17000399
Gray,Kansas,20069,37.73836671,-100.4369088
Hemphill,Texas,48211,35.83764858,-100.2703577
Calhoun,Georgia,13037,31.531697849999997,-84.62725131
Polk,Nebraska,31143,41.18813488,-97.56630712
Lincoln,Minnesota,27081,44.413118829999995,-96.26688164999999
Greer,Oklahoma,40055,34.93535801,-99.5605612
Boone,Nebraska,31011,41.70759415,-98.06737183
Edwards,Illinois,17047,38.41353228,-88.05720863
Ohio,Indiana,18115,38.955305,-84.96515993
Greenlee,Arizona,4011,33.21498827,-109.2405279
Middlesex,Virginia,51119,37.63191998,-76.55064617
Greenwood,Kansas,20073,37.8774388,-96.23250453
Fairfax City,Virginia,51600,38.85157547,-77.29779640000002
Wheeler,Texas,48483,35.40114335,-100.26995140000001
Kearny,Kansas,20093,38.00017981,-101.321681
Marion,Georgia,13197,32.3483402,-84.52733571
Modoc,California,6049,41.58965602,-120.7244817
Mitchell,Kansas,20123,39.39331582,-98.20906732
Penuelas,Puerto Rico,72111,18.059645,-66.721572
Van Buren,Iowa,19177,40.75326764,-91.95017958
Ringgold,Iowa,19159,40.73518949,-94.24368535
Mahnomen,Minnesota,27087,47.32557075,-95.80921485
Lafayette,Arkansas,5073,33.24116713,-93.60677071
Ottawa,Kansas,20143,39.13237408,-97.65020313
Stevens,Kansas,20189,37.1923008,-101.3118967
Howard,Nebraska,31093,41.2200529,-98.5166499
Garza,Texas,48169,33.17969345,-101.2984114
Florida,Puerto Rico,72054,18.373715,-66.560488
Washington,Kansas,20201,39.78420784,-97.0875323
Dewey,Oklahoma,40043,35.98772922,-99.00730714
Grant,Oregon,41023,44.49024544,-119.0068631
Warren,Georgia,13301,33.41146451,-82.67795848
Carter,Missouri,29035,36.94160441,-90.96051322
Pierce,North Dakota,38069,48.24977025,-99.96407787000001
Grant,Oklahoma,40053,36.796297,-97.78638765
Wayne,Iowa,19185,40.73969028,-93.32752197000002
Wolfe,Kentucky,21237,37.73941626,-83.49303612
Norman,Minnesota,27107,47.32628443,-96.45620947
Fulton,Kentucky,21075,36.55238827,-89.20140068
Tucker,West Virginia,54093,39.11240885,-79.57053576
Webster,West Virginia,54101,38.49370949,-80.4202023
Crane,Texas,48103,31.43052248,-102.5143314
Rincon,Puerto Rico,72117,18.335443,-67.23174
Clay,West Virginia,54015,38.46231092,-81.07652217
Hudspeth,Texas,48229,31.45628381,-105.388178
Los Alamos,New Mexico,35028,35.86631386,-106.3134985
Quay,New Mexico,35037,35.10403332,-103.5481727
LaMoure,North Dakota,38045,46.45681054,-98.53542355
Audubon,Iowa,19009,41.6844628,-94.90581859
Antelope,Nebraska,31003,42.17695516,-98.06662830000002
Lemhi,Idaho,16059,44.9438088,-113.93097470000001
Deuel,South Dakota,46039,44.75994309,-96.66943644999999
Calhoun,Illinois,17013,39.16840183,-90.66330078
Sheridan,Nebraska,31161,42.50284406,-102.4126613
Henderson,Illinois,17071,40.81908672,-90.92491462
Phillips,Montana,30071,48.25936577,-107.9128511
Sabine,Texas,48403,31.34318809,-93.85440451
Broadwater,Montana,30007,46.33277565,-111.49558130000001
Alger,Michigan,26003,46.41292944,-86.60260122
Cumberland,Virginia,51049,37.51328851,-78.24398086
Edmunds,South Dakota,46045,45.41846445,-99.21545423
Chouteau,Montana,30015,47.88084126,-110.4353362
Meade,Kansas,20119,37.23859987,-100.364831
Morrill,Nebraska,31123,41.71711774,-103.0061405
Lincoln,Idaho,16063,43.0012336,-114.1358773
Sharkey,Mississippi,28125,32.88149103,-90.8159538
Pondera,Montana,30073,48.22773388,-112.2252703
Charles City,Virginia,51036,37.35358063,-77.05634116
Furnas,Nebraska,31065,40.17642064,-99.91247454
Owsley,Kentucky,21189,37.42823949,-83.68811419
Fillmore,Nebraska,31059,40.52458567,-97.59646937
Teton,Montana,30099,47.83741051999999,-112.2410688
Florence,Wisconsin,55037,45.84963535,-88.39804137
Sargent,North Dakota,38081,46.10830372,-97.63217159000001
Talbot,Georgia,13263,32.69642758,-84.53351366
Hall,Texas,48191,34.5307555,-100.6813852
Thayer,Nebraska,31169,40.17626377,-97.59504381
Scott,Illinois,17171,39.6429169,-90.47814431
Kittson,Minnesota,27069,48.77754106,-96.78317184
Concho,Texas,48095,31.32635934,-99.86473038
Menifee,Kentucky,21165,37.94090733,-83.59985712
Putnam,Illinois,17155,41.2013541,-89.2869272
Putnam,Missouri,29171,40.47942497,-93.02042674
Carlisle,Kentucky,21039,36.85372876,-88.96692220000001
Corson,South Dakota,46031,45.70889983,-101.19704729999998
Ontonagon,Michigan,26131,46.665226200000006,-89.31390481
Luce,Michigan,26095,46.47227431,-85.54471223
Nelson,North Dakota,38063,47.9226426,-98.19038437
Lander,Nevada,32015,39.9332233,-117.0397075
Goliad,Texas,48175,28.65696592,-97.42760646999999
Echols,Georgia,13101,30.71101099,-82.89687287
Clear Creek,Colorado,8019,39.68864463,-105.6463118
Aurora,South Dakota,46003,43.71757685,-98.56050467
Alexander,Illinois,17003,37.18049267,-89.32910838
Sutton,Texas,48435,30.49856623,-100.5382014
Beaver,Oklahoma,40007,36.7496847,-100.4758872
Washington,Colorado,8121,39.97015535,-103.202587
Santa Isabel,Puerto Rico,72133,17.994525,-66.388913
Lake,Oregon,41037,42.79246693,-120.3850163
Guadalupe,New Mexico,35019,34.86319296,-104.790669
Gallatin,Illinois,17059,37.76430935,-88.22953869
Eddy,North Dakota,38027,47.71701474,-98.90432336999999
Coke,Texas,48081,31.88911733,-100.5297533
Adjuntas,Puerto Rico,72001,18.180117000000006,-66.754367
Mariposa,California,6043,37.57978556,-119.9073334
Holt,Missouri,29087,40.09799248000001,-95.2163888
Clark,South Dakota,46025,44.85834507,-97.72925109
Chase,Nebraska,31029,40.5237198,-101.6978026
Atchison,Missouri,29005,40.43238737,-95.42970639
Haskell,Texas,48207,33.17823584,-99.73037358
Crook,Wyoming,56011,44.588551020000004,-104.5697705
Wells,North Dakota,38103,47.58614526,-99.65904998
Wirt,West Virginia,54105,39.02775007,-81.37473928
Saguache,Colorado,8109,38.08054629,-106.282466
Douglas,South Dakota,46043,43.38520741,-98.36978007
Jefferson,Washington,53031,47.75003077,-123.5609704
Sullivan,Pennsylvania,42113,41.44634738,-76.51246591
Emmons,North Dakota,38029,46.28398398,-100.2389766
Lajas,Puerto Rico,72079,18.011661,-67.040585
Chugach,Alaska,2063,61.16666,-149.9
Lewis,Idaho,16061,46.23315327,-116.434146
Schoolcraft,Michigan,26153,46.19235734,-86.19972234
Harney,Oregon,41025,43.06422669,-118.9666306
Sheridan,Kansas,20179,39.35018161,-100.4418259
Huerfano,Colorado,8055,37.68473101,-104.9612585
Nuckolls,Nebraska,31129,40.17637905,-98.04743961
Rush,Kansas,20165,38.52275276,-99.30863983
Cavalier,North Dakota,38019,48.77286211,-98.46685243
Falls Church,Virginia,51610,38.88485255,-77.17560759
Trinity,California,6105,40.64917670000001,-123.114713
Buffalo,South Dakota,46017,44.07657829,-99.20814467000001
Surry,Virginia,51181,37.11781893,-76.88450012
Sheridan,Montana,30091,48.72085832999999,-104.503829
Donley,Texas,48129,34.96517499,-100.8140093
Calhoun,Arkansas,5013,33.55598792,-92.49974403
Kimball,Nebraska,31105,41.197742749999996,-103.7148131
Mason,Texas,48319,30.71780434,-99.22629416
Harper,Oklahoma,40059,36.78836519,-99.66798039999999
Ballard,Kentucky,21007,37.05842757,-88.99427697
King and Queen,Virginia,51097,37.71044922000001,-76.88689628
Haskell,Kansas,20081,37.5620394,-100.8710738
Hormigueros,Puerto Rico,72067,18.134532,-67.113972
Nance,Nebraska,31125,41.39750195,-97.99327291
Trego,Kansas,20195,38.91467218,-99.87284448
Bowman,North Dakota,38011,46.11285362,-103.5203343
Nome,Alaska,2180,64.90320724,-164.0353804
Sweet Grass,Montana,30097,45.81367654,-109.94256860000002
Hickman,Kentucky,21105,36.67948079999999,-88.97875928
Red Lake,Minnesota,27125,47.87197525,-96.09561104
Dunn,North Dakota,38025,47.35423935,-102.6160468
Phillips,Colorado,8095,40.59414277,-102.3577703
Ferry,Washington,53019,48.471143100000006,-118.5154041
Sabana Grande,Puerto Rico,72121,18.08282,-66.943758
Reynolds,Missouri,29179,37.36085952,-90.97009925
Bear Lake,Idaho,16007,42.28269683,-111.32892379999998
Bennett,South Dakota,46007,43.19486375,-101.6665572
Ceiba,Puerto Rico,72037,18.251818,-65.666416
Hanson,South Dakota,46061,43.6746384,-97.78715148
Hardin,Illinois,17069,37.51810645,-88.26873022
Skamania,Washington,53059,46.02408726,-121.9164403
Webster,Nebraska,31181,40.17642643,-98.50019851
Potter,South Dakota,46107,45.06583079,-99.95498503
Calhoun,West Virginia,54013,38.84315422,-81.11934872
Roger Mills,Oklahoma,40129,35.68711719,-99.69666167
Gove,Kansas,20063,38.91588178,-100.4829321
Hardeman,Texas,48197,34.28944521,-99.74632408
Reagan,Texas,48383,31.36607041,-101.5232659
Knox,Missouri,29103,40.12699751,-92.14780832
Guayanilla,Puerto Rico,72059,18.039942,-66.79186
Boise,Idaho,16015,43.98829931,-115.7309284
Sitka,Alaska,2220,57.24124555000001,-135.3206587
Traverse,Minnesota,27155,45.77298854,-96.47062949
Musselshell,Montana,30065,46.49684637,-108.39498
Lincoln,Nevada,32017,37.64268459,-114.8790388
Marshall,South Dakota,46091,45.75870838,-97.59855639
Upton,Texas,48461,31.36868194,-102.0423217
Barber,Kansas,20007,37.2288586,-98.68460052999998
Faulk,South Dakota,46049,45.07082625,-99.14535601
Tensas,Louisiana,22107,32.00760749,-91.32915234
Ness,Kansas,20135,38.47974157,-99.91547333
Stanton,Nebraska,31167,41.91698349999999,-97.19394708
Hot Springs,Wyoming,56017,43.71930657,-108.4423174
Cheyenne,Kansas,20023,39.78580975999999,-101.7318201
Yukon-Koyukuk,Alaska,2290,65.50815459,-151.3907387
Aleutians East,Alaska,2013,55.32222414,-161.9722021
Kauai,Hawaii,15007,22.03935037,-159.5966786
Culberson,Texas,48109,31.44506775,-104.51857389999999
Hidalgo,New Mexico,35023,31.913834669999996,-108.7151824
Jayuya,Puerto Rico,72073,18.211446,-66.58878
Maunabo,Puerto Rico,72095,18.017889,-65.922235
Patillas,Puerto Rico,72109,18.03174,-66.012242
Hand,South Dakota,46059,44.54708407,-99.00386459
Oneida,Idaho,16071,42.19494279999999,-112.5407838
Perkins,South Dakota,46105,45.49049506000001,-102.4755586
Ellis,Oklahoma,40045,36.2180194,-99.75324573000002
Rappahannock,Virginia,51157,38.68295619,-78.15826963
Stanley,South Dakota,46117,44.41381872,-100.7349153
McIntosh,North Dakota,38051,46.11182017,-99.44145858
Delta,Texas,48119,33.38570922,-95.66921122
Schley,Georgia,13249,32.2654021,-84.31258911999998
Lipscomb,Texas,48295,36.27783108,-100.2733151
Adams,Iowa,19003,41.029035670000006,-94.69932645
Sanborn,South Dakota,46111,44.02351092,-98.0909816
Kinney,Texas,48271,29.349678880000003,-100.4186638
Schuyler,Missouri,29197,40.46921489,-92.52311943
Lake of the Woods,Minnesota,27077,48.77217001,-94.90274471999999
Stafford,Kansas,20185,38.03100851,-98.71762001000002
Adams,Idaho,16003,44.89333571,-116.4545247
Ziebach,South Dakota,46137,44.97881876000001,-101.6654622
Cochran,Texas,48079,33.60425307,-102.8284499
Rawlins,Kansas,20153,39.78525843,-101.0761617
Hettinger,North Dakota,38041,46.43375068,-102.46324170000001
Collingsworth,Texas,48087,34.96489496,-100.2700111
Pope,Illinois,17151,37.41391284,-88.56152109
Griggs,North Dakota,38039,47.45785838,-98.23850925000002
Valley,Nebraska,31175,41.56730777,-98.98197724000002
Harmon,Oklahoma,40057,34.7440135,-99.84741652
Towner,North Dakota,38095,48.68565745,-99.24564265
Tyrrell,North Carolina,37177,35.87147226,-76.17055253
Craig,Virginia,51045,37.48133648,-80.21072274
Baca,Colorado,8009,37.31940883,-102.5603223
Renville,North Dakota,38075,48.71982533,-101.6603912
Hamilton,New York,36041,43.66146647,-74.49721957000001
Mercer,Missouri,29129,40.42212303,-93.5682959
Real,Texas,48385,29.83321503,-99.82018052
Cameron,Pennsylvania,42023,41.43625568,-78.20376845
Mineral,Nevada,32021,38.53841696,-118.4344506
Miner,South Dakota,46097,44.02197882,-97.60992207
Scotland,Missouri,29199,40.45214695,-92.14709064
Fisher,Texas,48151,32.74281316,-100.4019302
Logan,Kansas,20109,38.91735806,-101.148475
Arroyo,Puerto Rico,72015,17.998457000000005,-66.056546
Cherry,Nebraska,31031,42.54502621,-101.1244332
Baylor,Texas,48023,33.61640794,-99.21352901
Essex,Vermont,50009,44.72736416000001,-71.73579864
Kimble,Texas,48267,30.48678918,-99.74856473
Perkins,Nebraska,31135,40.85082525,-101.65029420000002
Ouray,Colorado,8091,38.14717457,-107.7675136
Mineral,Montana,30061,47.15283992,-115.0015239
Osborne,Kansas,20141,39.3503437,-98.76753828
Jackson,South Dakota,46071,43.69318385,-101.6255063
Fallon,Montana,30025,46.33478337999999,-104.4183565
Norton,Virginia,51720,36.93357076,-82.62750411
Oldham,Texas,48359,35.40425596,-102.6027606
Gilpin,Colorado,8047,39.85646523,-105.5252597
Jerauld,South Dakota,46073,44.06637798,-98.62965972
Decatur,Kansas,20039,39.78468441,-100.4594081
Smith,Kansas,20183,39.78516566,-98.78566062
Kidder,North Dakota,38043,46.97830064000001,-99.77507856999999
Chase,Kansas,20017,38.30292938,-96.59563862
Shackelford,Texas,48417,32.73587756,-99.35401337
Bath,Virginia,51017,38.05852573,-79.73912095
Chautauqua,Kansas,20019,37.149944049999995,-96.2454192
Adams,North Dakota,38001,46.09686891,-102.5285397
Morton,Kansas,20129,37.19141121,-101.7992519
Glascock,Georgia,13125,33.22879932,-82.61297635999999
Edwards,Kansas,20047,37.88735543,-99.31263309
Logan,North Dakota,38047,46.45729487,-99.47719806
Lincoln,Kansas,20105,39.04549684,-98.20756994
Haakon,South Dakota,46055,44.29299053,-101.53909899999998
Graham,Kansas,20065,39.34987223,-99.88332493
Knox,Texas,48275,33.60519951,-99.74229060000002
Golden Valley,North Dakota,38033,46.94022281,-103.8465421
Mellette,South Dakota,46095,43.580788479999995,-100.7563186
Union,New Mexico,35059,36.48126404,-103.4709624
Custer,Idaho,16037,44.24186818999999,-114.2855494
Hitchcock,Nebraska,31087,40.17609175,-101.0416477
Las Marias,Puerto Rico,72083,18.23679,-66.98362
Copper River,Alaska,2066,60.3886,-162.8905196
Costilla,Colorado,8023,37.27732493,-105.4276548
Clark,Kansas,20025,37.23577007,-99.81883015
Edwards,Texas,48137,29.98202582,-100.304252
Burke,North Dakota,38013,48.79094471,-102.5182117
McPherson,South Dakota,46089,45.76626028,-99.22118798
Schleicher,Texas,48413,30.89740592,-100.5384842
Franklin,Nebraska,31061,40.17636348,-98.95299073
Clay,Georgia,13061,31.62221166,-84.97713865
Robertson,Kentucky,21201,38.51923469,-84.05055616
Kiowa,Kansas,20097,37.55848695,-99.2856537
Sedgwick,Colorado,8115,40.87595412,-102.3519227
Sherman,Texas,48421,36.27751473,-101.8933156
Dillingham,Alaska,2070,59.796037379999994,-158.23819419999995
Pawnee,Nebraska,31133,40.13141096,-96.23705437
Guanica,Puerto Rico,72055,17.982429,-66.91964300000001
Baker,Georgia,13007,31.32669878,-84.44218806
Custer,Colorado,8027,38.10883162,-105.3683478
Woodson,Kansas,20207,37.8865336,-95.74006277
Brown,Nebraska,31017,42.43018907,-99.92904055
Cimarron,Oklahoma,40025,36.74817177,-102.5173885
Harlan,Nebraska,31083,40.17658508,-99.40438879
Wichita,Kansas,20203,38.48178252,-101.3471509
Grand Isle,Vermont,50013,44.7975824,-73.29679772
Jewell,Kansas,20089,39.78470589,-98.21820662
Greeley,Nebraska,31077,41.56742671000001,-98.52150266
Hodgeman,Kansas,20083,38.08780079,-99.89829881
Menard,Texas,48327,30.88990665,-99.8204794
Sherman,Nebraska,31163,41.220459829999996,-98.97588642
Butte,Idaho,16023,43.72592209,-113.1735463
Grant,North Dakota,38037,46.35821257,-101.6390013
Hamilton,Kansas,20075,37.99978709,-101.7921066
Armstrong,Texas,48011,34.96507426,-101.35748739999998
Granite,Montana,30039,46.40605220000001,-113.4414186
Bristol Bay plus Lake and Peninsula,Alaska,2164,58.62403337,-156.21405890000003
Daniels,Montana,30019,48.784200289999994,-105.54763429999998
Wallowa,Oregon,41063,45.57894064,-117.18353799999998
Jeff Davis,Texas,48243,30.714905889999997,-104.13999729999999
Steele,North Dakota,38091,47.45611548,-97.72728747
Frontier,Nebraska,31063,40.52993007,-100.3924658
Cottle,Texas,48101,34.07783319,-100.2785062
Dickens,Texas,48125,33.61616822,-100.7788855
Gosper,Nebraska,31073,40.51481965,-99.83020279
Worth,Missouri,29227,40.47945588,-94.42328751
Divide,North Dakota,38023,48.814938700000006,-103.4873611
Stanton,Kansas,20187,37.56304714,-101.7843534
San Juan,Washington,53055,48.60182783,-122.96745
Dundy,Nebraska,31057,40.17638677,-101.6876522
Prince of Wales-Hyder,Alaska,2198,55.76261984,-133.0511621
Wheatland,Montana,30107,46.46652491,-109.8464636
,Northern Mariana Islands,69,15.0979,145.6739
McCone,Montana,30055,47.64469406,-105.7944994
Elk,Kansas,20049,37.45338105,-96.24369667
Wallace,Kansas,20199,38.91686134,-101.7638876
De Baca,New Mexico,35011,34.34274529,-104.4117842
Boyd,Nebraska,31015,42.8997274,-98.76486568
Mora,New Mexico,35033,36.01095101,-104.9497716
Petersburg,Alaska,2195,57.13978948,-132.9540995
Keweenaw,Michigan,26083,47.631976529999996,-88.41434263
Cook,Minnesota,27031,47.90504893,-90.52629546
Comanche,Kansas,20033,37.19114520000001,-99.27113247
Briscoe,Texas,48045,34.53026962,-101.2084947
Issaquena,Mississippi,28055,32.72531359,-90.97392828
Quitman,Georgia,13239,31.86728114,-85.01773177
Niobrara,Wyoming,56027,43.05607708,-104.4758896
Oliver,North Dakota,38065,47.11530482,-101.3406158
Stonewall,Texas,48433,33.17906744,-100.25384010000002
Wahkiakum,Washington,53069,46.29180039999999,-123.4250831
Garfield,Nebraska,31071,41.91428955,-98.99111827
Meagher,Montana,30059,46.59907074,-110.8898557
Carter,Montana,30011,45.5197966,-104.53955360000002
Webster,Georgia,13307,32.04066113,-84.54742852
Sully,South Dakota,46119,44.71571812,-100.1278092
Prairie,Montana,30079,46.86048047,-105.379384
Hyde,South Dakota,46069,44.54747703,-99.48572582
Powder River,Montana,30075,45.39617714,-105.63673799999998
Columbia,Washington,53013,46.29442881,-117.9051983
